author_year,study,cluster,group,case,phase,session,outcome,B1,T1,B2,T2,T3,T4,P,M1,G1
Maccini & Hughes (2000),8,8,1,2,Intervention 2,64,99,0,0,0,1,0,0,0,0,0
Maccini & Hughes (2000),8,8,1,2,Intervention 3,68,99,0,0,0,0,1,0,0,0,0
Maccini & Hughes (2000),8,8,1,2,Intervention 3,74,99,0,0,0,0,1,0,0,0,0
Maccini & Hughes (2000),8,8,1,2,Generalization,79,100,0,0,0,0,0,0,0,0,1
Maccini & Hughes (2000),8,8,1,2,Generalization,87,98,0,0,0,0,0,0,0,0,1
Maccini & Hughes (2000),8,8,1,3,Baseline 1,2,77,1,0,0,0,0,0,0,0,0
Maccini & Hughes (2000),8,8,1,3,Baseline 1,6,20,1,0,0,0,0,0,0,0,0
Maccini & Hughes (2000),8,8,1,3,Baseline 1,9,48,1,0,0,0,0,0,0,0,0
Maccini & Hughes (2000),8,8,1,3,Baseline 1,13,79,1,0,0,0,0,0,0,0,0
Maccini & Hughes (2000),8,8,1,3,Baseline 1,17,4,1,0,0,0,0,0,0,0,0
Maccini & Hughes (2000),8,8,1,3,Intervention 1,87,95,0,1,0,0,0,0,0,0,0
Maccini & Hughes (2000),8,8,1,3,Intervention 1,98,96,0,1,0,0,0,0,0,0,0
Maccini & Hughes (2000),8,8,1,3,Intervention 2,102,97,0,0,0,1,0,0,0,0,0
Maccini & Hughes (2000),8,8,1,3,Intervention 2,108,97,0,0,0,1,0,0,0,0,0
Maccini & Hughes (2000),8,8,1,3,Intervention 3,112,96,0,0,0,0,1,0,0,0,0
Maccini & Hughes (2000),8,8,1,3,Intervention 3,119,97,0,0,0,0,1,0,0,0,0
Maccini & Hughes (2000),8,8,1,3,Generalization,124,77,0,0,0,0,0,0,0,0,1
Maccini & Hughes (2000),8,8,1,3,Generalization,128,93,0,0,0,0,0,0,0,0,1
Maccini & Hughes (2000),8,8,2,4,Baseline 1,2,26,1,0,0,0,0,0,0,0,0
Maccini & Hughes (2000),8,8,2,4,Baseline 1,5,43,1,0,0,0,0,0,0,0,0
Maccini & Hughes (2000),8,8,2,4,Baseline 1,8,27,1,0,0,0,0,0,0,0,0
Maccini & Hughes (2000),8,8,2,4,Baseline 1,11,33,1,0,0,0,0,0,0,0,0
Maccini & Hughes (2000),8,8,2,4,Intervention 1,15,96,0,1,0,0,0,0,0,0,0
Maccini & Hughes (2000),8,8,2,4,Intervention 1,23,93,0,1,0,0,0,0,0,0,0
Maccini & Hughes (2000),8,8,2,4,Intervention 2,26,95,0,0,0,1,0,0,0,0,0
Maccini & Hughes (2000),8,8,2,4,Intervention 2,34,97,0,0,0,1,0,0,0,0,0
Maccini & Hughes (2000),8,8,2,4,Intervention 3,38,95,0,0,0,0,1,0,0,0,0
Maccini & Hughes (2000),8,8,2,4,Intervention 3,46,96,0,0,0,0,1,0,0,0,0
Maccini & Hughes (2000),8,8,2,4,Generalization,53,66,0,0,0,0,0,0,0,0,1
Maccini & Hughes (2000),8,8,2,4,Generalization,60,78,0,0,0,0,0,0,0,0,1
Maccini & Hughes (2000),8,8,2,5,Baseline 1,2,44,1,0,0,0,0,0,0,0,0
Maccini & Hughes (2000),8,8,2,5,Baseline 1,6,39,1,0,0,0,0,0,0,0,0
Maccini & Hughes (2000),8,8,2,5,Baseline 1,8,29,1,0,0,0,0,0,0,0,0
Maccini & Hughes (2000),8,8,2,5,Baseline 1,12,38,1,0,0,0,0,0,0,0,0
Maccini & Hughes (2000),8,8,2,5,Baseline 1,15,60,1,0,0,0,0,0,0,0,0
Maccini & Hughes (2000),8,8,2,5,Intervention 1,42,98,0,1,0,0,0,0,0,0,0
Maccini & Hughes (2000),8,8,2,5,Intervention 1,54,96,0,1,0,0,0,0,0,0,0
Maccini & Hughes (2000),8,8,2,5,Intervention 2,57,98,0,0,0,1,0,0,0,0,0
Maccini & Hughes (2000),8,8,2,5,Intervention 2,64,99,0,0,0,1,0,0,0,0,0
Maccini & Hughes (2000),8,8,2,5,Intervention 3,67,95,0,0,0,0,1,0,0,0,0
Maccini & Hughes (2000),8,8,2,5,Intervention 3,73,98,0,0,0,0,1,0,0,0,0
Maccini & Hughes (2000),8,8,2,5,Generalization,80,62,0,0,0,0,0,0,0,0,1
Maccini & Hughes (2000),8,8,2,5,Generalization,86,79,0,0,0,0,0,0,0,0,1
Maccini & Ruhl (2000),9,1,1,1,Baseline 1,1,3,1,0,0,0,0,0,0,0,0
Maccini & Ruhl (2000),9,1,1,1,Baseline 1,2,10,1,0,0,0,0,0,0,0,0
Maccini & Ruhl (2000),9,1,1,1,Baseline 1,3,51,1,0,0,0,0,0,0,0,0
Maccini & Ruhl (2000),9,1,1,1,Baseline 1,4,51,1,0,0,0,0,0,0,0,0
Maccini & Ruhl (2000),9,1,1,1,Intervention 1,6,89,0,1,0,0,0,0,0,0,0
Maccini & Ruhl (2000),9,1,1,1,Intervention 1,7,100,0,1,0,0,0,0,0,0,0
Maccini & Ruhl (2000),9,1,1,1,Intervention 2,9,100,0,0,0,1,0,0,0,0,0
Maccini & Ruhl (2000),9,1,1,1,Intervention 2,10,100,0,0,0,1,0,0,0,0,0
Maccini & Ruhl (2000),9,1,1,1,Intervention 3,12,100,0,0,0,0,1,0,0,0,0
Maccini & Ruhl (2000),9,1,1,1,Intervention 3,13,100,0,0,0,0,1,0,0,0,0
Maccini & Ruhl (2000),9,1,1,1,Generalization,15,65,0,0,0,0,0,0,0,0,1
Maccini & Ruhl (2000),9,1,1,1,Generalization,17,48,0,0,0,0,0,0,0,0,1
Maccini & Ruhl (2000),9,1,1,2,Baseline 1,1,2,1,0,0,0,0,0,0,0,0
Maccini & Ruhl (2000),9,1,1,2,Baseline 1,2,50,1,0,0,0,0,0,0,0,0
Maccini & Ruhl (2000),9,1,1,2,Baseline 1,3,50,1,0,0,0,0,0,0,0,0
Maccini & Ruhl (2000),9,1,1,2,Baseline 1,6,36,1,0,0,0,0,0,0,0,0
Maccini & Ruhl (2000),9,1,1,2,Intervention 1,8,100,0,1,0,0,0,0,0,0,0
Maccini & Ruhl (2000),9,1,1,2,Intervention 1,9,100,0,1,0,0,0,0,0,0,0
Maccini & Ruhl (2000),9,1,1,2,Intervention 2,11,92,0,0,0,1,0,0,0,0,0
Maccini & Ruhl (2000),9,1,1,2,Intervention 2,12,92,0,0,0,1,0,0,0,0,0
Maccini & Ruhl (2000),9,1,1,2,Intervention 3,14,100,0,0,0,0,1,0,0,0,0
Maccini & Ruhl (2000),9,1,1,2,Intervention 3,15,91,0,0,0,0,1,0,0,0,0
Maccini & Ruhl (2000),9,1,1,2,Generalization,17,82,0,0,0,0,0,0,0,0,1
Maccini & Ruhl (2000),9,1,1,2,Generalization,19,44,0,0,0,0,0,0,0,0,1
Maccini & Ruhl (2000),9,1,1,3,Baseline 1,2,19,1,0,0,0,0,0,0,0,0
Maccini & Ruhl (2000),9,1,1,3,Baseline 1,3,3,1,0,0,0,0,0,0,0,0
Maccini & Ruhl (2000),9,1,1,3,Baseline 1,6,98,1,0,0,0,0,0,0,0,0
Maccini & Ruhl (2000),9,1,1,3,Baseline 1,7,73,1,0,0,0,0,0,0,0,0
Maccini & Ruhl (2000),9,1,1,3,Intervention 1,9,89,0,1,0,0,0,0,0,0,0
Maccini & Ruhl (2000),9,1,1,3,Intervention 1,10,98,0,1,0,0,0,0,0,0,0
Maccini & Ruhl (2000),9,1,1,3,Intervention 2,12,99,0,0,0,1,0,0,0,0,0
Maccini & Ruhl (2000),9,1,1,3,Intervention 2,13,92,0,0,0,1,0,0,0,0,0
Maccini & Ruhl (2000),9,1,1,3,Intervention 3,15,76,0,0,0,0,1,0,0,0,0
Maccini & Ruhl (2000),9,1,1,3,Intervention 3,16,99,0,0,0,0,1,0,0,0,0
Maccini & Ruhl (2000),9,1,1,3,Generalization,18,76,0,0,0,0,0,0,0,0,1
Maccini & Ruhl (2000),9,1,1,3,Generalization,20,3,0,0,0,0,0,0,0,0,1
Maccini & Ruhl (2000),9,2,1,1,Baseline 1,1,36,1,0,0,0,0,0,0,0,0
Maccini & Ruhl (2000),9,2,1,1,Baseline 1,2,31,1,0,0,0,0,0,0,0,0
Maccini & Ruhl (2000),9,2,1,1,Baseline 1,3,19,1,0,0,0,0,0,0,0,0
Maccini & Ruhl (2000),9,2,1,1,Baseline 1,4,18,1,0,0,0,0,0,0,0,0
Maccini & Ruhl (2000),9,2,1,1,Intervention 1,6,93,0,1,0,0,0,0,0,0,0
Maccini & Ruhl (2000),9,2,1,1,Intervention 1,7,83,0,1,0,0,0,0,0,0,0
Maccini & Ruhl (2000),9,2,1,1,Intervention 2,9,87,0,0,0,1,0,0,0,0,0
Maccini & Ruhl (2000),9,2,1,1,Intervention 2,10,92,0,0,0,1,0,0,0,0,0
Maccini & Ruhl (2000),9,2,1,1,Intervention 3,12,92,0,0,0,0,1,0,0,0,0
Maccini & Ruhl (2000),9,2,1,1,Intervention 3,13,96,0,0,0,0,1,0,0,0,0
Maccini & Ruhl (2000),9,2,1,1,Generalization,15,53,0,0,0,0,0,0,0,0,1
Maccini & Ruhl (2000),9,2,1,1,Generalization,17,39,0,0,0,0,0,0,0,0,1
Maccini & Ruhl (2000),9,2,1,2,Baseline 1,1,57,1,0,0,0,0,0,0,0,0
Maccini & Ruhl (2000),9,2,1,2,Baseline 1,2,43,1,0,0,0,0,0,0,0,0
Maccini & Ruhl (2000),9,2,1,2,Baseline 1,3,43,1,0,0,0,0,0,0,0,0
Maccini & Ruhl (2000),9,2,1,2,Baseline 1,6,44,1,0,0,0,0,0,0,0,0
Maccini & Ruhl (2000),9,2,1,2,Intervention 1,8,76,0,1,0,0,0,0,0,0,0
Maccini & Ruhl (2000),9,2,1,2,Intervention 1,9,76,0,1,0,0,0,0,0,0,0
Maccini & Ruhl (2000),9,2,1,2,Intervention 2,11,83,0,0,0,1,0,0,0,0,0
Maccini & Ruhl (2000),9,2,1,2,Intervention 2,12,49,0,0,0,1,0,0,0,0,0
Maccini & Ruhl (2000),9,2,1,2,Intervention 3,14,94,0,0,0,0,1,0,0,0,0
Maccini & Ruhl (2000),9,2,1,2,Intervention 3,15,85,0,0,0,0,1,0,0,0,0
Maccini & Ruhl (2000),9,2,1,2,Generalization,17,86,0,0,0,0,0,0,0,0,1
Maccini & Ruhl (2000),9,2,1,2,Generalization,19,38,0,0,0,0,0,0,0,0,1
Maccini & Ruhl (2000),9,2,1,3,Baseline 1,2,41,1,0,0,0,0,0,0,0,0
Maccini & Ruhl (2000),9,2,1,3,Baseline 1,3,10,1,0,0,0,0,0,0,0,0
Maccini & Ruhl (2000),9,2,1,3,Baseline 1,6,25,1,0,0,0,0,0,0,0,0
Maccini & Ruhl (2000),9,2,1,3,Baseline 1,7,47,1,0,0,0,0,0,0,0,0
Maccini & Ruhl (2000),9,2,1,3,Intervention 1,9,98,0,1,0,0,0,0,0,0,0
Maccini & Ruhl (2000),9,2,1,3,Intervention 1,10,88,0,1,0,0,0,0,0,0,0
Maccini & Ruhl (2000),9,2,1,3,Intervention 2,12,88,0,0,0,1,0,0,0,0,0
Maccini & Ruhl (2000),9,2,1,3,Intervention 2,13,80,0,0,0,1,0,0,0,0,0
Maccini & Ruhl (2000),9,2,1,3,Intervention 3,15,66,0,0,0,0,1,0,0,0,0
Maccini & Ruhl (2000),9,2,1,3,Intervention 3,16,96,0,0,0,0,1,0,0,0,0
Maccini & Ruhl (2000),9,2,1,3,Generalization,18,70,0,0,0,0,0,0,0,0,1
Maccini & Ruhl (2000),9,2,1,3,Generalization,20,8,0,0,0,0,0,0,0,0,1
Marsh & Cooke (1996),10,1,1,1,Baseline 1,1,30,1,0,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,1,Baseline 1,2,40,1,0,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,1,Baseline 1,3,40,1,0,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,1,Baseline 1,4,40,1,0,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,1,Baseline 1,5,40,1,0,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,1,Intervention 1,6,70,0,1,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,1,Intervention 1,7,70,0,1,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,1,Intervention 1,8,80,0,1,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,1,Intervention 1,9,90,0,1,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,1,Intervention 1,10,100,0,1,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,1,Intervention 1,11,90,0,1,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,1,Intervention 1,12,100,0,1,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,1,Intervention 1,13,100,0,1,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,1,Intervention 1,14,90,0,1,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,1,Intervention 1,15,100,0,1,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,1,Intervention 1,16,100,0,1,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,1,Intervention 1,17,100,0,1,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,2,Baseline 1,1,30,1,0,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,2,Baseline 1,2,30,1,0,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,2,Baseline 1,3,20,1,0,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,2,Baseline 1,4,40,1,0,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,2,Baseline 1,5,30,1,0,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,2,Baseline 1,6,30,1,0,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,2,Baseline 1,7,10,1,0,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,2,Baseline 1,8,10,1,0,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,2,Baseline 1,9,20,1,0,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,2,Intervention 1,10,80,0,1,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,2,Intervention 1,11,90,0,1,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,2,Intervention 1,12,100,0,1,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,2,Intervention 1,13,100,0,1,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,2,Intervention 1,14,90,0,1,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,2,Intervention 1,15,100,0,1,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,2,Intervention 1,16,90,0,1,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,2,Intervention 1,17,90,0,1,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,3,Baseline 1,1,20,1,0,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,3,Baseline 1,2,20,1,0,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,3,Baseline 1,3,20,1,0,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,3,Baseline 1,4,30,1,0,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,3,Baseline 1,5,10,1,0,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,3,Baseline 1,6,20,1,0,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,3,Baseline 1,7,10,1,0,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,3,Baseline 1,8,20,1,0,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,3,Baseline 1,9,20,1,0,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,3,Baseline 1,10,20,1,0,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,3,Baseline 1,11,20,1,0,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,3,Baseline 1,12,10,1,0,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,3,Baseline 1,13,20,1,0,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,3,Intervention 1,14,90,0,1,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,3,Intervention 1,15,90,0,1,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,3,Intervention 1,16,90,0,1,0,0,0,0,0,0,0
Marsh & Cooke (1996),10,1,1,3,Intervention 1,17,90,0,1,0,0,0,0,0,0,0
Montague (1992),11,1,1,1,Baseline 1,1,40,1,0,0,0,0,0,0,0,0
Montague (1992),11,1,1,1,Baseline 1,2,60,1,0,0,0,0,0,0,0,0
Montague (1992),11,1,1,1,Baseline 1,3,30,1,0,0,0,0,0,0,0,0
Montague (1992),11,1,1,1,Intervention 1,4,50,0,1,0,0,0,0,0,0,0
Montague (1992),11,1,1,1,Intervention 1,5,60,0,1,0,0,0,0,0,0,0
Montague (1992),11,1,1,1,Intervention 1,6,50,0,1,0,0,0,0,0,0,0
Montague (1992),11,1,1,1,Intervention 1,7,40,0,1,0,0,0,0,0,0,0
Montague (1992),11,1,1,1,Intervention 2,8,70,0,0,0,1,0,0,0,0,0
Montague (1992),11,1,1,1,Intervention 2,9,70,0,0,0,1,0,0,0,0,0
Montague (1992),11,1,1,1,Intervention 2,10,80,0,0,0,1,0,0,0,0,0
Montague (1992),11,1,1,1,Intervention 2,11,70,0,0,0,1,0,0,0,0,0
Montague (1992),11,1,1,1,Generalization,17,90,0,0,0,0,0,0,0,0,1
Montague (1992),11,1,1,1,Generalization,22,70,0,0,0,0,0,0,0,0,1
Montague (1992),11,1,1,1,Generalization,25,60,0,0,0,0,0,0,0,0,1
Montague (1992),11,1,1,1,Generalization,26,70,0,0,0,0,0,0,0,0,1
Montague (1992),11,1,1,2,Baseline 1,1,30,1,0,0,0,0,0,0,0,0
Montague (1992),11,1,1,2,Baseline 1,4,30,1,0,0,0,0,0,0,0,0
Montague (1992),11,1,1,2,Baseline 1,7,40,1,0,0,0,0,0,0,0,0
Montague (1992),11,1,1,2,Intervention 1,8,30,0,1,0,0,0,0,0,0,0
Montague (1992),11,1,1,2,Intervention 1,9,80,0,1,0,0,0,0,0,0,0
Montague (1992),11,1,1,2,Intervention 1,10,40,0,1,0,0,0,0,0,0,0
Montague (1992),11,1,1,2,Intervention 2,12,70,0,0,0,1,0,0,0,0,0
Montague (1992),11,1,1,2,Intervention 2,13,90,0,0,0,1,0,0,0,0,0
Montague (1992),11,1,1,2,Intervention 2,14,70,0,0,0,1,0,0,0,0,0
Montague (1992),11,1,1,2,Intervention 2,15,80,0,0,0,1,0,0,0,0,0
Montague (1992),11,1,1,2,Generalization,16,70,0,0,0,0,0,0,0,0,1
Montague (1992),11,1,1,2,Generalization,22,70,0,0,0,0,0,0,0,0,1
Montague (1992),11,1,1,2,Generalization,25,30,0,0,0,0,0,0,0,0,1
Montague (1992),11,1,1,3,Baseline 1,1,10,1,0,0,0,0,0,0,0,0
Montague (1992),11,1,1,3,Baseline 1,4,30,1,0,0,0,0,0,0,0,0
Montague (1992),11,1,1,3,Baseline 1,10,30,1,0,0,0,0,0,0,0,0
Montague (1992),11,1,1,3,Intervention 1,12,30,0,1,0,0,0,0,0,0,0
Montague (1992),11,1,1,3,Intervention 1,13,30,0,1,0,0,0,0,0,0,0
Montague (1992),11,1,1,3,Intervention 1,15,20,0,1,0,0,0,0,0,0,0
Montague (1992),11,1,1,3,Intervention 2,16,50,0,0,0,1,0,0,0,0,0
Montague (1992),11,1,1,3,Intervention 2,17,30,0,0,0,1,0,0,0,0,0
Montague (1992),11,1,1,3,Intervention 2,18,50,0,0,0,1,0,0,0,0,0
Montague (1992),11,1,1,3,Intervention 2,19,30,0,0,0,1,0,0,0,0,0
Montague (1992),11,1,1,3,Intervention 2,20,30,0,0,0,1,0,0,0,0,0
Montague (1992),11,1,1,3,Intervention 2,21,40,0,0,0,1,0,0,0,0,0
Montague (1992),11,1,1,3,Intervention 2,22,60,0,0,0,1,0,0,0,0,0
Montague (1992),11,1,1,3,Intervention 2,23,50,0,0,0,1,0,0,0,0,0
Montague (1992),11,1,1,3,Generalization,24,40,0,0,0,0,0,0,0,0,1
Montague (1992),11,1,1,3,Generalization,25,10,0,0,0,0,0,0,0,0,1
Montague & Bos (1986),12,1,1,1,Baseline 1,1,50,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,1,Baseline 1,2,40,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,1,Baseline 1,3,10,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,1,Intervention 1,4,70,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,1,Intervention 1,5,60,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,1,Intervention 1,6,80,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,1,Intervention 1,7,70,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,1,Intervention 1,8,90,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,1,Intervention 1,9,100,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,2,Baseline 1,1,30,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,2,Baseline 1,2,20,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,2,Baseline 1,3,50,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,2,Baseline 1,4,40,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,2,Baseline 1,5,20,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,2,Baseline 1,6,40,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,2,Baseline 1,7,30,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,2,Intervention 1,8,60,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,2,Intervention 1,9,90,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,2,Intervention 1,10,100,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,2,Intervention 1,11,80,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,2,Intervention 1,12,50,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,2,Intervention 1,13,100,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,2,Intervention 1,14,90,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,2,Intervention 1,15,90,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,2,Intervention 1,16,80,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,2,Maintenance,18,50,0,0,0,0,0,0,0,1,0
Montague & Bos (1986),12,1,1,2,Maintenance,20,70,0,0,0,0,0,0,0,1,0
Montague & Bos (1986),12,1,1,3,Baseline 1,1,50,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,3,Baseline 1,2,50,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,3,Baseline 1,3,20,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,3,Baseline 1,4,60,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,3,Baseline 1,5,20,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,3,Baseline 1,6,60,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,3,Baseline 1,7,70,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,3,Baseline 1,8,70,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,3,Baseline 1,9,40,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,3,Baseline 1,10,50,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,3,Intervention 1,11,40,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,3,Intervention 1,12,60,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,3,Intervention 1,13,80,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,3,Intervention 1,14,70,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,3,Intervention 1,15,80,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,1,3,Intervention 1,16,70,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,2,4,Baseline 1,1,20,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,2,4,Baseline 1,2,20,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,2,4,Baseline 1,3,20,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,2,4,Intervention 1,4,60,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,2,4,Intervention 1,5,90,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,2,4,Intervention 1,6,70,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,2,4,Intervention 1,7,100,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,2,4,Intervention 1,8,90,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,2,4,Maintenance,10,80,0,0,0,0,0,0,0,1,0
Montague & Bos (1986),12,1,2,4,Maintenance,11,100,0,0,0,0,0,0,0,1,0
Montague & Bos (1986),12,1,2,5,Baseline 1,1,0,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,2,5,Baseline 1,2,0,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,2,5,Baseline 1,3,0,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,2,5,Baseline 1,4,0,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,2,5,Baseline 1,5,0,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,2,5,Baseline 1,6,0,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,2,5,Baseline 1,7,0,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,2,5,Intervention 1,8,60,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,2,5,Intervention 1,9,60,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,2,5,Intervention 1,10,50,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,2,5,Intervention 1,11,40,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,2,5,Intervention 1,12,80,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,2,5,Intervention 1,13,70,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,2,5,Intervention 1,14,80,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,2,5,Intervention 1,15,40,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,2,5,Maintenance,17,50,0,0,0,0,0,0,0,1,0
Montague & Bos (1986),12,1,2,5,Maintenance,20,100,0,0,0,0,0,0,0,1,0
Montague & Bos (1986),12,1,2,6,Baseline 1,1,30,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,2,6,Baseline 1,2,10,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,2,6,Baseline 1,3,30,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,2,6,Baseline 1,4,0,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,2,6,Baseline 1,5,10,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,2,6,Baseline 1,6,10,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,2,6,Baseline 1,7,10,1,0,0,0,0,0,0,0,0
